base,qualification_pool,start_day,end_day,num_legs,duty_min,block_min,deadhead_min,overnight_station,hotel_nights,hotel_key,hotel_day,preference_penalty,expected_delay_risk,cost,risk_S0_nominal,risk_S1_weather_NE,risk_S2_weather_SE,risk_S3_ATC_MW,risk_S4_west_coast,pairing_id,pairing_type
ORD,NB,2,2,1,616,190,351,DEN,1,DEN_D2,2,41,0.0,4651.5,0.0,0.0,0.0,0.0,0.0,P00509,recovery_single
ORD,BOTH,2,2,1,616,190,351,DEN,1,DEN_D2,2,41,0.0,4651.5,0.0,0.0,0.0,0.0,0.0,P00510,recovery_single
DFW,NB,1,1,1,560,69,416,BOS,1,BOS_D1,1,86,0.0,4658.85,0.0,0.0,0.0,0.0,0.0,P00291,recovery_single
DFW,BOTH,1,1,1,560,69,416,BOS,1,BOS_D1,1,86,0.0,4658.85,0.0,0.0,0.0,0.0,0.0,P00292,recovery_single
DFW,NB,2,2,1,578,87,416,BOS,1,BOS_D2,2,51,0.0,4685.05,0.0,0.0,0.0,0.0,0.0,P00579,recovery_single
DFW,BOTH,2,2,1,578,87,416,BOS,1,BOS_D2,2,51,0.0,4685.05,0.0,0.0,0.0,0.0,0.0,P00580,recovery_single
ORD,NB,1,1,1,599,152,372,LAS,1,LAS_D1,1,94,0.0,4696.05,0.0,0.0,0.0,0.0,0.0,P00173,recovery_single
ORD,BOTH,1,1,1,599,152,372,LAS,1,LAS_D1,1,94,0.0,4696.05,0.0,0.0,0.0,0.0,0.0,P00174,recovery_single
ORD,NB,1,1,1,615,189,351,DEN,1,DEN_D1,1,94,0.0,4701.1,0.0,0.0,0.0,0.0,0.0,P00389,recovery_single
ORD,BOTH,1,1,1,615,189,351,DEN,1,DEN_D1,1,94,0.0,4701.1,0.0,0.0,0.0,0.0,0.0,P00390,recovery_single
ORD,NB,1,1,1,622,202,345,PHX,1,PHX_D1,1,94,0.0,4710.8,0.0,0.0,0.0,0.0,0.0,P00285,recovery_single
ORD,BOTH,1,1,1,622,202,345,PHX,1,PHX_D1,1,94,0.0,4710.8,0.0,0.0,0.0,0.0,0.0,P00286,recovery_single
ATL,NB,1,1,1,676,178,423,,0,,1,0,0.0,4798.7,0.0,0.0,0.0,0.0,0.0,P00497,recovery_single
ATL,BOTH,1,1,1,676,178,423,,0,,1,0,0.0,4798.7,0.0,0.0,0.0,0.0,0.0,P00498,recovery_single
ORD,NB,2,2,1,649,202,372,LAS,1,LAS_D2,2,41,0.0,4813.05,0.0,0.0,0.0,0.0,0.0,P00573,recovery_single
ORD,BOTH,2,2,1,649,202,372,LAS,1,LAS_D2,2,41,0.0,4813.05,0.0,0.0,0.0,0.0,0.0,P00574,recovery_single
ATL,NB,2,2,1,695,217,403,,0,,2,0,0.0,4816.3,0.0,0.0,0.0,0.0,0.0,P00745,recovery_single
ATL,BOTH,2,2,1,695,217,403,,0,,2,0,0.0,4816.3,0.0,0.0,0.0,0.0,0.0,P00746,recovery_single
ATL,NB,2,2,1,679,176,428,,0,,2,0,0.0,4820.65,0.0,0.0,0.0,0.0,0.0,P00777,recovery_single
ATL,BOTH,2,2,1,679,176,428,,0,,2,0,0.0,4820.65,0.0,0.0,0.0,0.0,0.0,P00778,recovery_single
ATL,NB,2,2,1,686,188,423,,0,,2,0,0.0,4832.7,0.0,0.0,0.0,0.0,0.0,P00729,recovery_single
ATL,BOTH,2,2,1,686,188,423,,0,,2,0,0.0,4832.7,0.0,0.0,0.0,0.0,0.0,P00730,recovery_single
ATL,NB,1,1,1,705,227,403,,0,,1,0,0.0,4850.3,0.0,0.0,0.0,0.0,0.0,P00329,recovery_single
ATL,BOTH,1,1,1,705,227,403,,0,,1,0,0.0,4850.3,0.0,0.0,0.0,0.0,0.0,P00330,recovery_single
ATL,NB,1,1,1,692,189,428,,0,,1,0,0.0,4864.85,0.0,0.0,0.0,0.0,0.0,P00353,recovery_single
ATL,BOTH,1,1,1,692,189,428,,0,,1,0,0.0,4864.85,0.0,0.0,0.0,0.0,0.0,P00354,recovery_single
ATL,NB,1,1,1,699,179,445,,0,,1,0,0.0,4928.6,0.0,0.0,0.0,0.0,0.0,P00457,recovery_single
ATL,BOTH,1,1,1,699,179,445,,0,,1,0,0.0,4928.6,0.0,0.0,0.0,0.0,0.0,P00458,recovery_single
ATL,NB,1,1,1,671,152,444,LAS,1,LAS_D1,1,75,0.0,5091.05,0.0,0.0,0.0,0.0,0.0,P00169,recovery_single
ATL,BOTH,1,1,1,671,152,444,LAS,1,LAS_D1,1,75,0.0,5091.05,0.0,0.0,0.0,0.0,0.0,P00170,recovery_single
ATL,NB,1,1,1,696,204,417,DEN,1,DEN_D1,1,75,0.0,5112.6,0.0,0.0,0.0,0.0,0.0,P00081,recovery_single
ATL,BOTH,1,1,1,696,204,417,DEN,1,DEN_D1,1,75,0.0,5112.6,0.0,0.0,0.0,0.0,0.0,P00082,recovery_single
JFK,NB,1,1,1,709,204,430,DEN,1,DEN_D1,1,33,0.0,5145.35,0.0,0.0,0.0,0.0,0.0,P00087,recovery_single
JFK,BOTH,1,1,1,709,204,430,DEN,1,DEN_D1,1,33,0.0,5145.35,0.0,0.0,0.0,0.0,0.0,P00088,recovery_single
JFK,NB,1,1,1,694,152,467,LAS,1,LAS_D1,1,33,0.0,5181.3,0.0,0.0,0.0,0.0,0.0,P00175,recovery_single
JFK,BOTH,1,1,1,694,152,467,LAS,1,LAS_D1,1,33,0.0,5181.3,0.0,0.0,0.0,0.0,0.0,P00176,recovery_single
ATL,NB,2,2,1,711,219,417,DEN,1,DEN_D2,2,93,0.0,5181.6,0.0,0.0,0.0,0.0,0.0,P00513,recovery_single
ATL,BOTH,2,2,1,711,219,417,DEN,1,DEN_D2,2,93,0.0,5181.6,0.0,0.0,0.0,0.0,0.0,P00514,recovery_single
JFK,NB,2,2,1,741,217,449,,0,,2,0,7.35,5213.1,7.35,7.35,7.35,7.35,7.35,P00751,recovery_single
JFK,BOTH,2,2,1,741,217,449,,0,,2,0,7.35,5213.1,7.35,7.35,7.35,7.35,7.35,P00752,recovery_single
ATL,NB,1,1,1,712,189,448,DEN,1,DEN_D1,1,75,0.0,5239.85,0.0,0.0,0.0,0.0,0.0,P00385,recovery_single
ATL,BOTH,1,1,1,712,189,448,DEN,1,DEN_D1,1,75,0.0,5239.85,0.0,0.0,0.0,0.0,0.0,P00386,recovery_single
ATL,NB,2,2,1,713,190,448,DEN,1,DEN_D2,2,93,0.0,5261.25,0.0,0.0,0.0,0.0,0.0,P00505,recovery_single
ATL,BOTH,2,2,1,713,190,448,DEN,1,DEN_D2,2,93,0.0,5261.25,0.0,0.0,0.0,0.0,0.0,P00506,recovery_single
ATL,NB,1,1,1,721,202,444,PHX,1,PHX_D1,1,75,0.35,5267.35,0.35,0.35,0.35,0.35,0.35,P00281,recovery_single
ATL,BOTH,1,1,1,721,202,444,PHX,1,PHX_D1,1,75,0.35,5267.35,0.35,0.35,0.35,0.35,0.35,P00282,recovery_single
ATL,NB,2,2,1,721,202,444,LAS,1,LAS_D2,2,93,0.35,5285.35,0.35,0.35,0.35,0.35,0.35,P00569,recovery_single
ATL,BOTH,2,2,1,721,202,444,LAS,1,LAS_D2,2,93,0.35,5285.35,0.35,0.35,0.35,0.35,0.35,P00570,recovery_single
JFK,NB,2,2,1,724,219,430,DEN,1,DEN_D2,2,98,1.4,5286.55,1.4,1.4,1.4,1.4,1.4,P00519,recovery_single
JFK,BOTH,2,2,1,724,219,430,DEN,1,DEN_D2,2,98,1.4,5286.55,1.4,1.4,1.4,1.4,1.4,P00520,recovery_single
JFK,NB,1,1,1,751,227,449,,0,,1,0,10.85,5310.1,10.85,10.85,10.85,10.85,10.85,P00335,recovery_single
JFK,BOTH,1,1,1,751,227,449,,0,,1,0,10.85,5310.1,10.85,10.85,10.85,10.85,10.85,P00336,recovery_single
JFK,NB,1,1,1,755,179,501,,0,,1,0,12.25,5471.1,12.25,12.25,12.25,12.25,12.25,P00463,recovery_single
JFK,BOTH,1,1,1,755,179,501,,0,,1,0,12.25,5471.1,12.25,12.25,12.25,12.25,12.25,P00464,recovery_single
JFK,NB,2,2,1,744,202,467,LAS,1,LAS_D2,2,98,8.4,5567.5,8.4,8.4,8.4,8.4,8.4,P00575,recovery_single
JFK,BOTH,2,2,1,744,202,467,LAS,1,LAS_D2,2,98,8.4,5567.5,8.4,8.4,8.4,8.4,8.4,P00576,recovery_single
JFK,NB,1,1,1,749,189,485,DEN,1,DEN_D1,1,33,10.15,5593.3,10.15,10.15,10.15,10.15,10.15,P00391,recovery_single
JFK,BOTH,1,1,1,749,189,485,DEN,1,DEN_D1,1,33,10.15,5593.3,10.15,10.15,10.15,10.15,10.15,P00392,recovery_single
JFK,NB,2,2,1,765,176,514,,0,,2,0,15.75,5598.65,15.75,15.75,15.75,15.75,15.75,P00783,recovery_single
JFK,BOTH,2,2,1,765,176,514,,0,,2,0,15.75,5598.65,15.75,15.75,15.75,15.75,15.75,P00784,recovery_single
JFK,NB,2,2,1,750,190,485,DEN,1,DEN_D2,2,98,10.5,5668.0,10.5,10.5,10.5,10.5,10.5,P00511,recovery_single
JFK,BOTH,2,2,1,750,190,485,DEN,1,DEN_D2,2,98,10.5,5668.0,10.5,10.5,10.5,10.5,10.5,P00512,recovery_single
JFK,NB,1,1,1,778,189,514,,0,,1,0,20.3,5724.75,20.3,20.3,20.3,20.3,20.3,P00359,recovery_single
JFK,BOTH,1,1,1,778,189,514,,0,,1,0,20.3,5724.75,20.3,20.3,20.3,20.3,20.3,P00360,recovery_single
JFK,NB,1,1,1,785,202,508,PHX,1,PHX_D1,1,33,22.75,5996.55,22.75,22.75,22.75,22.75,22.75,P00287,recovery_single
JFK,BOTH,1,1,1,785,202,508,PHX,1,PHX_D1,1,33,22.75,5996.55,22.75,22.75,22.75,22.75,22.75,P00288,recovery_single
JFK,NB,1,1,1,803,178,550,,0,,1,0,29.05,6051.85,29.05,29.05,29.05,29.05,29.05,P00503,recovery_single
JFK,BOTH,1,1,1,803,178,550,,0,,1,0,29.05,6051.85,29.05,29.05,29.05,29.05,29.05,P00504,recovery_single
JFK,NB,2,2,1,813,188,550,,0,,2,0,32.55,6148.85,32.55,32.55,32.55,32.55,32.55,P00735,recovery_single
JFK,BOTH,2,2,1,813,188,550,,0,,2,0,32.55,6148.85,32.55,32.55,32.55,32.55,32.55,P00736,recovery_single
DFW,NB,1,1,2,254,91,0,,0,,0,0,0.0,659.85,0.0,0.0,0.0,0.0,0.0,P00845,round_trip
DFW,BOTH,1,1,2,254,91,0,,0,,0,0,0.0,659.85,0.0,0.0,0.0,0.0,0.0,P00846,round_trip
DFW,NB,1,1,2,264,106,0,,0,,0,0,0.0,700.1,0.0,0.0,0.0,0.0,0.0,P00842,round_trip
DFW,BOTH,1,1,2,264,106,0,,0,,0,0,0.0,700.1,0.0,0.0,0.0,0.0,0.0,P00843,round_trip
JFK,RJ,1,1,2,253,97,0,,0,,0,0,3.13,721.54,0.0,19.0,0.0,1.0,0.0,P00921,round_trip
JFK,BOTH,1,1,2,253,97,0,,0,,0,0,3.13,721.54,0.0,19.0,0.0,1.0,0.0,P00922,round_trip
ORD,NB,2,2,2,285,101,0,,0,,0,0,0.0,739.0,0.0,0.0,0.0,0.0,0.0,P00905,round_trip
ORD,BOTH,2,2,2,285,101,0,,0,,0,0,0.0,739.0,0.0,0.0,0.0,0.0,0.0,P00906,round_trip
ORD,NB,2,2,2,275,109,0,,0,,0,0,0.9,743.7,0.0,0.0,0.0,10.0,0.0,P00913,round_trip
ORD,BOTH,2,2,2,275,109,0,,0,,0,0,0.9,743.7,0.0,0.0,0.0,10.0,0.0,P00914,round_trip
ORD,NB,2,2,2,279,119,0,,0,,0,0,0.18,751.84,0.0,0.0,0.0,2.0,0.0,P00911,round_trip
ORD,BOTH,2,2,2,279,119,0,,0,,0,0,0.18,751.84,0.0,0.0,0.0,2.0,0.0,P00912,round_trip
DFW,RJ,1,1,2,287,109,0,,0,,0,0,0.0,753.3,0.0,0.0,0.0,0.0,0.0,P00855,round_trip
DFW,BOTH,1,1,2,287,109,0,,0,,0,0,0.0,753.3,0.0,0.0,0.0,0.0,0.0,P00856,round_trip
ATL,NB,2,2,2,289,108,0,,0,,0,0,0.0,756.35,0.0,0.0,0.0,0.0,0.0,P00830,round_trip
ATL,BOTH,2,2,2,289,108,0,,0,,0,0,0.0,756.35,0.0,0.0,0.0,0.0,0.0,P00831,round_trip
ATL,NB,1,1,2,268,115,0,,0,,0,0,2.73,769.09,0.0,0.0,21.0,0.0,0.0,P00813,round_trip
ATL,BOTH,1,1,2,268,115,0,,0,,0,0,2.73,769.09,0.0,0.0,21.0,0.0,0.0,P00814,round_trip
ORD,RJ,1,1,2,294,110,0,,0,,0,0,0.0,769.6,0.0,0.0,0.0,0.0,0.0,P00873,round_trip
ORD,BOTH,1,1,2,294,110,0,,0,,0,0,0.0,769.6,0.0,0.0,0.0,0.0,0.0,P00874,round_trip
ORD,RJ,1,1,2,262,128,0,,0,,0,0,2.84,774.42,0.0,0.0,0.0,30.0,2.0,P00882,round_trip
ORD,BOTH,1,1,2,262,128,0,,0,,0,0,2.84,774.42,0.0,0.0,0.0,30.0,2.0,P00883,round_trip
JFK,NB,1,1,2,283,116,0,,0,,0,0,1.6,782.25,0.0,10.0,0.0,0.0,0.0,P00937,round_trip
JFK,BOTH,1,1,2,283,116,0,,0,,0,0,1.6,782.25,0.0,10.0,0.0,0.0,0.0,P00938,round_trip
ORD,RJ,1,1,2,296,118,0,,0,,0,0,0.0,783.9,0.0,0.0,0.0,0.0,0.0,P00899,round_trip
ORD,BOTH,1,1,2,296,118,0,,0,,0,0,0.0,783.9,0.0,0.0,0.0,0.0,0.0,P00900,round_trip
ATL,NB,1,1,2,297,117,0,,0,,0,0,0.39,791.82,0.0,0.0,3.0,0.0,0.0,P00824,round_trip
ATL,BOTH,1,1,2,297,117,0,,0,,0,0,0.39,791.82,0.0,0.0,3.0,0.0,0.0,P00825,round_trip
ORD,NB,1,1,2,274,124,0,,0,,0,0,2.88,795.94,0.0,0.0,0.0,32.0,0.0,P00889,round_trip
ORD,BOTH,1,1,2,274,124,0,,0,,0,0,2.88,795.94,0.0,0.0,0.0,32.0,0.0,P00890,round_trip
ORD,NB,2,2,2,302,120,0,,0,,0,0,0.0,799.3,0.0,0.0,0.0,0.0,0.0,P00907,round_trip
ORD,BOTH,2,2,2,302,120,0,,0,,0,0,0.0,799.3,0.0,0.0,0.0,0.0,0.0,P00908,round_trip
DFW,RJ,2,2,2,252,129,0,,0,,0,0,5.69,805.47,3.0,15.0,5.0,11.0,0.0,P00863,round_trip
DFW,BOTH,2,2,2,252,129,0,,0,,0,0,5.69,805.47,3.0,15.0,5.0,11.0,0.0,P00864,round_trip
DFW,NB,1,1,2,279,142,0,,0,,0,0,2.47,821.81,0.0,0.0,19.0,0.0,0.0,P00857,round_trip
DFW,BOTH,1,1,2,279,142,0,,0,,0,0,2.47,821.81,0.0,0.0,19.0,0.0,0.0,P00858,round_trip
ORD,NB,1,1,2,306,133,0,,0,,0,0,0.0,824.15,0.0,0.0,0.0,0.0,0.0,P00871,round_trip
ORD,BOTH,1,1,2,306,133,0,,0,,0,0,0.0,824.15,0.0,0.0,0.0,0.0,0.0,P00872,round_trip
ATL,NB,1,1,2,275,140,0,,0,,0,0,3.75,833.75,0.0,0.0,24.0,7.0,0.0,P00807,round_trip
ATL,BOTH,1,1,2,275,140,0,,0,,0,0,3.75,833.75,0.0,0.0,24.0,7.0,0.0,P00808,round_trip
ATL,NB,1,1,2,312,141,0,,0,,0,0,0.0,847.05,0.0,0.0,0.0,0.0,0.0,P00811,round_trip
ATL,BOTH,1,1,2,312,141,0,,0,,0,0,0.0,847.05,0.0,0.0,0.0,0.0,0.0,P00812,round_trip
JFK,NB,2,2,2,275,132,0,,0,,0,0,5.28,851.29,0.0,33.0,0.0,0.0,0.0,P00943,round_trip
JFK,BOTH,2,2,2,275,132,0,,0,,0,0,5.28,851.29,0.0,33.0,0.0,0.0,0.0,P00944,round_trip
JFK,NB,2,2,2,263,126,0,,0,,0,0,7.34,855.07,0.0,38.0,0.0,14.0,0.0,P00947,round_trip
JFK,BOTH,2,2,2,263,126,0,,0,,0,0,7.34,855.07,0.0,38.0,0.0,14.0,0.0,P00948,round_trip
ATL,NB,2,2,2,286,144,0,,0,,0,0,3.9,865.1,0.0,0.0,30.0,0.0,0.0,P00826,round_trip
ATL,BOTH,2,2,2,286,144,0,,0,,0,0,3.9,865.1,0.0,0.0,30.0,0.0,0.0,P00827,round_trip
ORD,NB,2,2,2,315,146,0,,0,,0,0,0.45,867.85,0.0,0.0,0.0,5.0,0.0,P00909,round_trip
ORD,BOTH,2,2,2,315,146,0,,0,,0,0,0.45,867.85,0.0,0.0,0.0,5.0,0.0,P00910,round_trip
ORD,NB,1,1,2,329,146,0,,0,,0,0,0.0,889.85,0.0,0.0,0.0,0.0,0.0,P00893,round_trip
ORD,BOTH,1,1,2,329,146,0,,0,,0,0,0.0,889.85,0.0,0.0,0.0,0.0,0.0,P00894,round_trip
ORD,NB,1,1,2,247,115,0,,0,,0,0,12.22,894.76,13.0,0.0,3.0,52.0,0.0,P00885,round_trip
ORD,BOTH,1,1,2,247,115,0,,0,,0,0,12.22,894.76,13.0,0.0,3.0,52.0,0.0,P00886,round_trip
JFK,NB,1,1,2,295,149,0,,0,,0,0,5.12,912.66,0.0,32.0,0.0,0.0,0.0,P00929,round_trip
JFK,BOTH,1,1,2,295,149,0,,0,,0,0,5.12,912.66,0.0,32.0,0.0,0.0,0.0,P00930,round_trip
JFK,RJ,2,2,2,273,139,0,,0,,0,0,8.48,913.34,0.0,53.0,0.0,0.0,0.0,P00949,round_trip
JFK,BOTH,2,2,2,273,139,0,,0,,0,0,8.48,913.34,0.0,53.0,0.0,0.0,0.0,P00950,round_trip
ATL,NB,1,1,2,290,158,0,,0,,0,0,5.31,916.58,1.0,0.0,35.0,0.0,3.0,P00817,round_trip
ATL,BOTH,1,1,2,290,158,0,,0,,0,0,5.31,916.58,1.0,0.0,35.0,0.0,3.0,P00818,round_trip
ATL,NB,2,2,2,293,169,0,,0,,0,0,9.08,1004.64,2.0,0.0,56.0,0.0,10.0,P00828,round_trip
ATL,BOTH,2,2,2,293,169,0,,0,,0,0,9.08,1004.64,2.0,0.0,56.0,0.0,10.0,P00829,round_trip
ATL,NB,1,1,2,366,191,0,,0,,0,0,0.26,1030.33,0.0,0.0,2.0,0.0,0.0,P00801,round_trip
ATL,BOTH,1,1,2,366,191,0,,0,,0,0,0.26,1030.33,0.0,0.0,2.0,0.0,0.0,P00802,round_trip
JFK,NB,2,2,2,381,212,0,,0,,0,0,0.0,1084.15,0.0,0.0,0.0,0.0,0.0,P00945,round_trip
JFK,BOTH,2,2,2,381,212,0,,0,,0,0,0.0,1084.15,0.0,0.0,0.0,0.0,0.0,P00946,round_trip
JFK,NB,1,1,2,371,234,0,,0,,0,0,2.34,1132.27,0.0,0.0,18.0,0.0,0.0,P00925,round_trip
JFK,BOTH,1,1,2,371,234,0,,0,,0,0,2.34,1132.27,0.0,0.0,18.0,0.0,0.0,P00926,round_trip
ATL,RJ,1,1,2,332,207,0,,0,,0,0,9.05,1135.45,0.0,10.0,49.0,5.0,9.0,P00809,round_trip
ATL,BOTH,1,1,2,332,207,0,,0,,0,0,9.05,1135.45,0.0,10.0,49.0,5.0,9.0,P00810,round_trip
JFK,NB,1,1,2,400,225,0,,0,,0,0,2.99,1195.07,0.0,0.0,23.0,0.0,0.0,P00915,round_trip
JFK,BOTH,1,1,2,400,225,0,,0,,0,0,2.99,1195.07,0.0,0.0,23.0,0.0,0.0,P00916,round_trip
DFW,NB,1,1,2,381,250,0,,0,,0,0,5.95,1238.75,0.0,3.0,13.0,42.0,0.0,P00832,round_trip
DFW,BOTH,1,1,2,381,250,0,,0,,0,0,5.95,1238.75,0.0,3.0,13.0,42.0,0.0,P00833,round_trip
DFW,NB,2,2,2,412,268,0,,0,,0,0,1.53,1248.34,0.0,0.0,0.0,17.0,0.0,P00865,round_trip
DFW,BOTH,2,2,2,412,268,0,,0,,0,0,1.53,1248.34,0.0,0.0,0.0,17.0,0.0,P00866,round_trip
JFK,NB,1,1,2,391,255,0,,0,,0,0,5.33,1255.34,0.0,0.0,41.0,0.0,0.0,P00935,round_trip
JFK,BOTH,1,1,2,391,255,0,,0,,0,0,5.33,1255.34,0.0,0.0,41.0,0.0,0.0,P00936,round_trip
JFK,NB,1,1,2,369,238,0,,0,,0,0,9.18,1256.09,0.0,7.0,62.0,0.0,0.0,P00933,round_trip
JFK,BOTH,1,1,2,369,238,0,,0,,0,0,9.18,1256.09,0.0,7.0,62.0,0.0,0.0,P00934,round_trip
ATL,RJ,1,1,2,341,218,0,,0,,0,0,20.15,1368.35,17.0,18.0,55.0,0.0,11.0,P00821,round_trip
ATL,BOTH,1,1,2,341,218,0,,0,,0,0,20.15,1368.35,17.0,18.0,55.0,0.0,11.0,P00822,round_trip
DFW,NB,1,1,2,486,341,0,,0,,0,0,4.73,1556.29,0.0,0.0,10.0,0.0,49.0,P00838,round_trip
DFW,BOTH,1,1,2,486,341,0,,0,,0,0,4.73,1556.29,0.0,0.0,10.0,0.0,49.0,P00839,round_trip
JFK,NB,1,1,2,498,140,93,,0,,1,0,0.0,1580.5,0.0,0.0,0.0,0.0,0.0,P00917,round_trip
JFK,BOTH,1,1,2,498,140,93,,0,,1,0,0.0,1580.5,0.0,0.0,0.0,0.0,0.0,P00918,round_trip
DFW,NB,2,2,2,548,378,0,,0,,0,0,1.47,1677.16,0.0,0.0,0.0,0.0,21.0,P00859,round_trip
DFW,BOTH,2,2,2,548,378,0,,0,,0,0,1.47,1677.16,0.0,0.0,0.0,0.0,21.0,P00860,round_trip
DFW,NB,1,1,2,514,381,0,,0,,0,0,5.93,1688.09,0.0,0.0,23.0,0.0,42.0,P00847,round_trip
DFW,BOTH,1,1,2,514,381,0,,0,,0,0,5.93,1688.09,0.0,0.0,23.0,0.0,42.0,P00848,round_trip
DFW,NB,1,1,2,507,367,0,,0,,0,0,8.41,1700.18,8.0,1.0,0.0,0.0,55.0,P00849,round_trip
DFW,BOTH,1,1,2,507,367,0,,0,,0,0,8.41,1700.18,8.0,1.0,0.0,0.0,55.0,P00850,round_trip
DFW,NB,2,2,2,519,378,0,,0,,0,0,10.97,1785.81,16.0,0.0,0.0,0.0,31.0,P00869,round_trip
DFW,BOTH,2,2,2,519,378,0,,0,,0,0,10.97,1785.81,16.0,0.0,0.0,0.0,31.0,P00870,round_trip
DFW,NB,2,2,2,506,168,141,,0,,2,0,0.0,1805.5,0.0,0.0,0.0,0.0,0.0,P00867,round_trip
DFW,BOTH,2,2,2,506,168,141,,0,,2,0,0.0,1805.5,0.0,0.0,0.0,0.0,0.0,P00868,round_trip
ORD,NB,2,2,2,577,436,0,,0,,0,0,2.03,1822.09,0.0,0.0,0.0,0.0,29.0,P00903,round_trip
ORD,BOTH,2,2,2,577,436,0,,0,,0,0,2.03,1822.09,0.0,0.0,0.0,0.0,29.0,P00904,round_trip
ORD,NB,1,1,2,568,431,0,,0,,0,0,6.17,1871.01,0.0,0.0,15.0,15.0,41.0,P00876,round_trip
ORD,BOTH,1,1,2,568,431,0,,0,,0,0,6.17,1871.01,0.0,0.0,15.0,15.0,41.0,P00877,round_trip
ATL,NB,1,1,2,575,202,117,,0,,1,0,0.0,1909.95,0.0,0.0,0.0,0.0,0.0,P00803,round_trip
ATL,BOTH,1,1,2,575,202,117,,0,,1,0,0.0,1909.95,0.0,0.0,0.0,0.0,0.0,P00804,round_trip
ORD,NB,2,2,2,670,407,127,,0,,2,0,2.38,2449.29,0.0,0.0,0.0,0.0,34.0,P00901,round_trip
ORD,BOTH,2,2,2,670,407,127,,0,,2,0,2.38,2449.29,0.0,0.0,0.0,0.0,34.0,P00902,round_trip
DFW,NB,2,2,2,723,407,141,,0,,2,0,2.17,2609.86,1.05,1.05,1.05,1.05,17.05,P00861,round_trip
DFW,BOTH,2,2,2,723,407,141,,0,,2,0,2.17,2609.86,1.05,1.05,1.05,1.05,17.05,P00862,round_trip
DFW,BOTH,1,1,3,421,158,45,AUS,1,AUS_D1,1,4,1.56,1601.73,0.0,0.0,12.0,0.0,0.0,P00963,three_leg
DFW,BOTH,1,1,3,406,143,45,AUS,1,AUS_D1,1,4,4.81,1609.23,4.0,9.0,0.0,13.0,0.0,P00966,three_leg
DFW,NB,1,1,3,454,188,45,HOU,1,HOU_D1,1,4,2.41,1725.48,1.0,6.0,0.0,10.0,0.0,P00967,three_leg
DFW,BOTH,1,1,3,454,188,45,HOU,1,HOU_D1,1,4,2.41,1725.48,1.0,6.0,0.0,10.0,0.0,P00968,three_leg
DFW,NB,1,1,3,469,203,45,HOU,1,HOU_D1,1,4,1.17,1754.16,0.0,0.0,9.0,0.0,0.0,P00964,three_leg
DFW,BOTH,1,1,3,469,203,45,HOU,1,HOU_D1,1,4,1.17,1754.16,0.0,0.0,9.0,0.0,0.0,P00965,three_leg
DFW,BOTH,2,2,3,515,174,45,AUS,1,AUS_D2,2,36,5.69,1930.17,3.0,15.0,5.0,11.0,0.0,P00969,three_leg
ORD,BOTH,1,1,3,568,155,56,CLE,1,CLE_D1,1,19,0.0,1940.55,0.0,0.0,0.0,0.0,0.0,P00975,three_leg
ORD,NB,1,1,3,578,178,56,CLE,1,CLE_D1,1,19,0.0,1990.8,0.0,0.0,0.0,0.0,0.0,P00972,three_leg
ORD,BOTH,1,1,3,578,178,56,CLE,1,CLE_D1,1,19,0.0,1990.8,0.0,0.0,0.0,0.0,0.0,P00973,three_leg
JFK,BOTH,1,1,3,546,166,76,BOS,1,BOS_D1,1,2,3.13,2018.34,0.0,19.0,0.0,1.0,0.0,P00976,three_leg
ORD,NB,1,1,3,511,189,88,STL,1,STL_D1,1,19,3.11,2031.68,0.0,0.0,0.0,33.0,2.0,P00970,three_leg
ORD,BOTH,1,1,3,511,189,88,STL,1,STL_D1,1,19,3.11,2031.68,0.0,0.0,0.0,33.0,2.0,P00971,three_leg
JFK,NB,1,1,3,575,216,71,PHL,1,PHL_D1,1,2,5.12,2161.01,0.0,32.0,0.0,0.0,0.0,P00979,three_leg
JFK,BOTH,1,1,3,575,216,71,PHL,1,PHL_D1,1,2,5.12,2161.01,0.0,32.0,0.0,0.0,0.0,P00980,three_leg
ORD,BOTH,1,1,3,501,166,88,STL,1,STL_D1,1,19,13.44,2167.37,21.0,0.0,0.0,21.0,0.0,P00974,three_leg
DFW,BOTH,1,1,3,582,302,45,AUS,1,AUS_D1,1,4,5.95,2206.9,0.0,3.0,13.0,42.0,0.0,P00962,three_leg
ATL,NB,1,1,3,579,173,98,MIA,1,MIA_D1,1,79,2.73,2247.04,0.0,0.0,21.0,0.0,0.0,P00956,three_leg
ATL,BOTH,1,1,3,579,173,98,MIA,1,MIA_D1,1,79,2.73,2247.04,0.0,0.0,21.0,0.0,0.0,P00957,three_leg
ATL,NB,1,1,3,599,199,98,MIA,1,MIA_D1,1,79,0.0,2273.4,0.0,0.0,0.0,0.0,0.0,P00954,three_leg
ATL,BOTH,1,1,3,599,199,98,MIA,1,MIA_D1,1,79,0.0,2273.4,0.0,0.0,0.0,0.0,0.0,P00955,three_leg
ATL,NB,1,1,3,495,216,98,MIA,1,MIA_D1,1,79,18.36,2401.53,13.0,0.0,76.0,0.0,19.0,P00958,three_leg
ATL,BOTH,1,1,3,495,216,98,MIA,1,MIA_D1,1,79,18.36,2401.53,13.0,0.0,76.0,0.0,19.0,P00959,three_leg
JFK,NB,1,1,3,561,305,71,PHL,1,PHL_D1,1,2,21.52,2537.36,0.0,63.0,88.0,0.0,0.0,P00981,three_leg
